cancer,morbidity,cancer_size,morbid_size,pre_diag,post_diag,total,pre_diag_perc,post_diag_perc,total_perc
Respiratory,Primary_Malignancy_Adult_Solid,151,2321,151,0,151,1.0,0.0,1.0
Respiratory,Primary_Malignancy_All,151,2791,32,0,32,0.2119205298013245,0.0,0.2119205298013245
Respiratory,Primary_Malignancy_Blood_and_Lymph,151,515,1,2,3,0.006622516556291391,0.013245033112582781,0.019867549668874173
Respiratory,Primary_Malignancy_CNS,151,86,1,2,3,0.006622516556291391,0.013245033112582781,0.019867549668874173
Respiratory,Primary_Malignancy_Digestive,151,534,3,11,14,0.019867549668874173,0.0728476821192053,0.09271523178807947
Respiratory,Primary_Malignancy_Endocrine,151,164,1,1,2,0.006622516556291391,0.006622516556291391,0.013245033112582781
Respiratory,Primary_Malignancy_Gynaecological,151,364,0,3,3,0.0,0.019867549668874173,0.019867549668874173
Respiratory,Primary_Malignancy_Leukaemia,151,99,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_Lymphoma,151,193,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Primary_Malignancy_Male_Genital,151,222,1,2,3,0.006622516556291391,0.013245033112582781,0.019867549668874173
Respiratory,Primary_Malignancy_Multiple_myeloma_and_malignant_plasma_cell_neoplasms,151,46,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_Oro-pharyngeal,151,79,8,5,13,0.052980132450331126,0.033112582781456956,0.08609271523178808
Respiratory,Primary_Malignancy_Other,151,396,13,16,29,0.08609271523178808,0.10596026490066225,0.19205298013245034
Respiratory,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue,151,130,4,3,7,0.026490066225165563,0.019867549668874173,0.046357615894039736
Respiratory,Primary_Malignancy_Respiratory,151,151,151,0,151,1.0,0.0,1.0
Respiratory,Primary_Malignancy_Skin,151,160,4,3,7,0.026490066225165563,0.019867549668874173,0.046357615894039736
Respiratory,Primary_Malignancy_Urinary,151,213,7,0,7,0.046357615894039736,0.0,0.046357615894039736
Respiratory,Primary_Malignancy_biliary_tract,151,44,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_bladder,151,164,5,1,6,0.033112582781456956,0.006622516556291391,0.039735099337748346
Respiratory,Primary_Malignancy_bone_and_articular_cartilage,151,57,4,0,4,0.026490066225165563,0.0,0.026490066225165563
Respiratory,Primary_Malignancy_breast,151,437,5,1,6,0.033112582781456956,0.006622516556291391,0.039735099337748346
Respiratory,Primary_Malignancy_cervical,151,138,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_colorectal_and_anus,151,241,3,1,4,0.019867549668874173,0.006622516556291391,0.026490066225165563
Respiratory,Primary_Malignancy_kidney_and_ureter,151,182,5,1,6,0.033112582781456956,0.006622516556291391,0.039735099337748346
Respiratory,Primary_Malignancy_liver,151,54,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_lung_and_trachea,151,131,128,3,131,0.847682119205298,0.019867549668874173,0.8675496688741722
Respiratory,Primary_Malignancy_malignant_melanoma,151,25,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Primary_Malignancy_mesothelioma,151,41,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_oesophageal,151,25,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_ovarian,151,117,0,3,3,0.0,0.019867549668874173,0.019867549668874173
Respiratory,Primary_Malignancy_pancreatic,151,40,0,4,4,0.0,0.026490066225165563,0.026490066225165563
Respiratory,Primary_Malignancy_prostate,151,196,1,2,3,0.006622516556291391,0.013245033112582781,0.019867549668874173
Respiratory,Primary_Malignancy_stomach,151,79,0,1,1,0.0,0.006622516556291391,0.006622516556291391
Respiratory,Primary_Malignancy_testicular,151,15,0,0,0,0.0,0.0,0.0
Respiratory,Primary_Malignancy_thyroid,151,121,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Primary_Malignancy_uterine,151,104,0,0,0,0.0,0.0,0.0
Respiratory,Psoriasis,151,1804,8,0,8,0.052980132450331126,0.0,0.052980132450331126
Respiratory,Psoriatic_arthropathy,151,160,0,0,0,0.0,0.0,0.0
Respiratory,Ptosis_of_eyelid,151,199,0,0,0,0.0,0.0,0.0
Respiratory,Pulmonary_hypertension,151,158,0,0,0,0.0,0.0,0.0
Respiratory,Respiratory_failure,151,767,7,10,17,0.046357615894039736,0.06622516556291391,0.11258278145695365
Respiratory,Retinal_detachments_and_breaks,151,311,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Retinal_vascular_occlusions,151,241,2,0,2,0.013245033112582781,0.0,0.013245033112582781
Respiratory,Rheumatic_valve_dz,151,267,3,1,4,0.019867549668874173,0.006622516556291391,0.026490066225165563
Respiratory,Rheumatoid_Arthritis,151,1642,8,1,9,0.052980132450331126,0.006622516556291391,0.059602649006622516
Respiratory,Rosacea,151,736,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Sarcoidosis,151,172,0,1,1,0.0,0.006622516556291391,0.006622516556291391
Respiratory,Schizophrenia_and_non-organic_psychosis,151,964,4,1,5,0.026490066225165563,0.006622516556291391,0.033112582781456956
Respiratory,Scoliosis,151,290,2,0,2,0.013245033112582781,0.0,0.013245033112582781
Respiratory,Seborrheic_dermatitis,151,3544,9,1,10,0.059602649006622516,0.006622516556291391,0.06622516556291391
Respiratory,Secondary_Malignancy_and_metastasis,151,479,38,34,72,0.25165562913907286,0.2251655629139073,0.4768211920529801
Respiratory,Secondary_Malignancy_and_metastasis_CNS,151,37,5,11,16,0.033112582781456956,0.0728476821192053,0.10596026490066225
Respiratory,Secondary_polycythaemia,151,64,0,1,1,0.0,0.006622516556291391,0.006622516556291391
Respiratory,Sick_sinus_syndrome,151,42,1,0,1,0.006622516556291391,0.0,0.006622516556291391
Respiratory,Sickle-cell_anaemia,151,43,0,0,0,0.0,0.0,0.0
Respiratory,Sjogrens_disease,151,145,0,0,0,0.0,0.0,0.0
Respiratory,Sleep_apnoea,151,1320,1,1,2,0.006622516556291391,0.006622516556291391,0.013245033112582781
Respiratory,Somatoform_and_dissociative_disorders,151,4026,12,0,12,0.07947019867549669,0.0,0.07947019867549669
Respiratory,Spina_bifida,151,54,0,0,0,0.0,0.0,0.0
Respiratory,Spinal_stenosis,151,879,6,2,8,0.039735099337748346,0.013245033112582781,0.052980132450331126
Respiratory,Spondylolisthesis,151,214,1,3,4,0.006622516556291391,0.019867549668874173,0.026490066225165563
Respiratory,Spondylosis,151,3113,19,4,23,0.12582781456953643,0.026490066225165563,0.152317880794702
Respiratory,Subarachnoid_haemorrhage,151,130,1,1,2,0.006622516556291391,0.006622516556291391,0.013245033112582781
Respiratory,Subdural_haematoma,151,146,0,3,3,0.0,0.019867549668874173,0.019867549668874173
Respiratory,Supraventricular_tachycardia,151,335,2,1,3,0.013245033112582781,0.006622516556291391,0.019867549668874173
Respiratory,Systemic_sclerosis,151,32,0,0,0,0.0,0.0,0.0
Respiratory,Thalassaemia,151,419,2,0,2,0.013245033112582781,0.0,0.013245033112582781
Respiratory,Thrombocytopenia_-_primary_secondary_and_other,151,580,5,4,9,0.033112582781456956,0.026490066225165563,0.059602649006622516
Respiratory,Thrombophilia,151,169,0,0,0,0.0,0.0,0.0
Respiratory,Thyroid_disease,151,4894,13,10,23,0.08609271523178808,0.06622516556291391,0.152317880794702
Respiratory,Tinnitus,151,2003,13,2,15,0.08609271523178808,0.013245033112582781,0.09933774834437085
Respiratory,Trigeminal_neuralgia,151,158,0,0,0,0.0,0.0,0.0
Respiratory,Tuberculosis,151,1840,10,3,13,0.06622516556291391,0.019867549668874173,0.08609271523178808
Respiratory,Type_1_Diabetes,151,660,2,0,2,0.013245033112582781,0.0,0.013245033112582781
Respiratory,Type_2_Diabetes,151,13921,68,20,88,0.4503311258278146,0.13245033112582782,0.5827814569536424
Respiratory,Ulcerative_colitis,151,486,1,1,2,0.006622516556291391,0.006622516556291391,0.013245033112582781
Respiratory,Unspecified_or_Rare_Diabetes,151,12206,58,16,74,0.3841059602649007,0.10596026490066225,0.4900662251655629
Respiratory,Urinary_Incontinence,151,3540,21,12,33,0.1390728476821192,0.07947019867549669,0.2185430463576159
Respiratory,Urolithiasis,151,2368,14,8,22,0.09271523178807947,0.052980132450331126,0.1456953642384106
Respiratory,Urticaria,151,3722,10,3,13,0.06622516556291391,0.019867549668874173,0.08609271523178808
Respiratory,Venous_thromboembolism,151,997,7,13,20,0.046357615894039736,0.08609271523178808,0.13245033112582782
Respiratory,Visual_impairment_and_blindness,151,1480,11,5,16,0.0728476821192053,0.033112582781456956,0.10596026490066225
Respiratory,Vitamin_B12_deficiency_with_and_without_anaemia,151,3561,22,7,29,0.1456953642384106,0.046357615894039736,0.19205298013245034
Respiratory,Vitiligo,151,659,1,1,2,0.006622516556291391,0.006622516556291391,0.013245033112582781
Respiratory,Zollner_GestationalDiabetesMellitus,151,5167,4,0,4,0.026490066225165563,0.0,0.026490066225165563
Respiratory,Secondary_Malignancy_and_metastasis,151,479,10,62,72,0.06622516556291391,0.4105960264900662,0.4768211920529801
Respiratory,Secondary_Malignancy_and_metastasis_CNS,151,37,0,16,16,0.0,0.10596026490066225,0.10596026490066225
Skin,ADHD_and_hyperkinetic_disorders,160,110,0,0,0,0.0,0.0,0.0
Skin,Adrenal_insufficiency_and_Addisons_disease,160,106,1,0,1,0.00625,0.0,0.00625
Skin,Alcohol_dependence_and_related_disease,160,4747,8,10,18,0.05,0.0625,0.1125
Skin,Allergic_and_chronic_rhinitis,160,14429,35,22,57,0.21875,0.1375,0.35625
Skin,Alopecia_areata_and_scarring_alopecia,160,834,1,2,3,0.00625,0.0125,0.01875
Skin,Ankylosing_spondylitis,160,153,0,0,0,0.0,0.0,0.0
Skin,Anxiety_and_phobia,160,9345,25,18,43,0.15625,0.1125,0.26875
Skin,Aortic_aneurysm,160,281,0,0,0,0.0,0.0,0.0
Skin,Aplastic_anaemias,160,122,2,1,3,0.0125,0.00625,0.01875
Skin,Asbestosis,160,7,0,0,0,0.0,0.0,0.0
Skin,Asthma,160,8275,36,9,45,0.225,0.05625,0.28125
Skin,Atrial_fibrillation_and_flutter,160,838,5,7,12,0.03125,0.04375,0.075
Skin,Autism_and_Aspergers_syndrome,160,59,0,0,0,0.0,0.0,0.0
Skin,Autoimmune_liver_disease,160,60,0,0,0,0.0,0.0,0.0
Skin,Barretts_oesophagus,160,134,0,0,0,0.0,0.0,0.0
Skin,Bipolar_affective_disorder_and_mania,160,354,1,0,1,0.00625,0.0,0.00625
Skin,Blistering_autoimmune_skin_conditions,160,59,1,0,1,0.00625,0.0,0.00625
Skin,Bronchiectasis,160,410,2,3,5,0.0125,0.01875,0.03125
Skin,COPD,160,1288,8,8,16,0.05,0.05,0.1
Skin,Cardiac_conduction_defects,160,998,3,11,14,0.01875,0.06875,0.0875
Skin,Cardiomyopathy_other,160,268,0,4,4,0.0,0.025,0.025
Skin,Cardiovascular_disease,160,7983,37,27,64,0.23125,0.16875,0.4
Skin,Cerebral_Palsy,160,34,0,0,0,0.0,0.0,0.0
Skin,Cerebrovascular_disease,160,1426,10,4,14,0.0625,0.025,0.0875
Skin,Cervical_dysplasia,160,366,2,2,4,0.0125,0.0125,0.025
Skin,Cholelithiasis,160,2997,9,12,21,0.05625,0.075,0.13125
Skin,Chronic_Kidney_Disease,160,3200,12,26,38,0.075,0.1625,0.2375
Skin,Chronic_fatigue,160,2439,4,4,8,0.025,0.025,0.05
Skin,Chronic_sinusitis,160,8816,19,21,40,0.11875,0.13125,0.25
Skin,Chronic_ulcer_of_the_skin,160,1106,5,6,11,0.03125,0.0375,0.06875
Skin,Chronic_viral_hepatitis,160,901,2,0,2,0.0125,0.0,0.0125
Skin,Coeliac_disease,160,188,0,0,0,0.0,0.0,0.0
Skin,Collapsed_vertebra,160,93,0,1,1,0.0,0.00625,0.00625
Skin,Congenital_cardiac_disease,160,547,2,0,2,0.0125,0.0,0.0125
Skin,Constipation,160,11767,34,29,63,0.2125,0.18125,0.39375
Skin,Coronary_heart_disease,160,5036,24,15,39,0.15,0.09375,0.24375
Skin,Crohns_disease,160,391,0,0,0,0.0,0.0,0.0
Skin,Cystic_Fibrosis,160,18,0,0,0,0.0,0.0,0.0
Skin,Cystic_renal_disease,160,84,0,0,0,0.0,0.0,0.0
Skin,Dementia,160,553,2,8,10,0.0125,0.05,0.0625
Skin,Depression,160,11875,36,17,53,0.225,0.10625,0.33125
Skin,Dermatitis_atopc_contact_other_unspecified,160,14912,42,15,57,0.2625,0.09375,0.35625
Skin,Diabetic_eye_disease,160,5952,18,20,38,0.1125,0.125,0.2375
Skin,Diabetic_neurological_complications,160,647,1,3,4,0.00625,0.01875,0.025
Skin,Disorders_of_autonomic_nervous_system,160,225,2,0,2,0.0125,0.0,0.0125
Skin,Diverticular_disease_of_intestine,160,1158,5,7,12,0.03125,0.04375,0.075
Skin,Downs_syndrome,160,6,0,0,0,0.0,0.0,0.0
Skin,Dysmenorrhoea,160,2558,4,6,10,0.025,0.0375,0.0625
Skin,Eating_disorders,160,948,8,3,11,0.05,0.01875,0.06875
Skin,End_stage_renal_disease,160,382,0,2,2,0.0,0.0125,0.0125
Skin,Endometriosis,160,1484,2,1,3,0.0125,0.00625,0.01875
Skin,Enteropathic_arthropathy,160,25,0,0,0,0.0,0.0,0.0
Skin,Enthesopathies__synovial_disorders,160,11841,42,22,64,0.2625,0.1375,0.4
Skin,Epilepsy,160,626,2,1,3,0.0125,0.00625,0.01875
Skin,Erectile_dysfunction,160,4115,19,7,26,0.11875,0.04375,0.1625
Skin,Female_genital_prolapse,160,1591,2,4,6,0.0125,0.025,0.0375
Skin,Female_infertility,160,2087,4,0,4,0.025,0.0,0.025
Skin,Fibromyalgia,160,1183,3,2,5,0.01875,0.0125,0.03125
Skin,Folate_deficiency_with_and_without_anaemia,160,3544,9,5,14,0.05625,0.03125,0.0875
Skin,Fracture_of_hip,160,109,1,0,1,0.00625,0.0,0.00625
Skin,Gastritis_and_duodenitis,160,10359,37,27,64,0.23125,0.16875,0.4
Skin,Gastro-oesophageal_reflux_disease,160,11092,33,23,56,0.20625,0.14375,0.35
Skin,Gastroinstetinal_polyp,160,2864,12,22,34,0.075,0.1375,0.2125
Skin,Gastrointestinal_angiodysplasia,160,97,1,0,1,0.00625,0.0,0.00625
Skin,Giant_Cell_arteritis,160,69,0,0,0,0.0,0.0,0.0
Skin,Glaucoma,160,1006,3,5,8,0.01875,0.03125,0.05
Skin,Glomerulonephritis_and_other_nephritides,160,718,3,3,6,0.01875,0.01875,0.0375
Skin,Gout,160,1146,4,5,9,0.025,0.03125,0.05625
Skin,HIV,160,68,0,0,0,0.0,0.0,0.0
Skin,Hearing_loss,160,3750,19,15,34,0.11875,0.09375,0.2125
Skin,Heart_failure,160,1654,9,17,26,0.05625,0.10625,0.1625
Skin,Heart_valve_disease_non-rheumatic,160,1600,6,12,18,0.0375,0.075,0.1125
Skin,Hidradenitis_suppurativa,160,263,0,0,0,0.0,0.0,0.0
Skin,Hyperparathyroidism,160,160,1,0,1,0.00625,0.0,0.00625
Skin,Hyperplasia_of_prostate,160,1655,8,9,17,0.05,0.05625,0.10625
Skin,Hyperprolactinaemia_and_prolactinoma,160,373,1,0,1,0.00625,0.0,0.00625
Skin,Hypertension,160,14850,54,36,90,0.3375,0.225,0.5625
Skin,Hypertrophic_Cardiomyopathy,160,149,1,0,1,0.00625,0.0,0.00625
Skin,Hypertrophy_of_nasal_turbinates,160,1423,4,2,6,0.025,0.0125,0.0375
Skin,Hypopituitarism,160,130,1,0,1,0.00625,0.0,0.00625
Skin,Hyposplenism,160,65,2,0,2,0.0125,0.0,0.0125
Skin,Immunodeficiencies,160,26,0,0,0,0.0,0.0,0.0
Skin,Infection_of_bones_and_joints,160,291,2,0,2,0.0125,0.0,0.0125
Skin,Intervertebral_disc_disorders,160,3583,10,14,24,0.0625,0.0875,0.15
Skin,Intracerebral_haemorrhage,160,152,1,0,1,0.00625,0.0,0.00625
Skin,Intracranial_hypertension,160,93,0,0,0,0.0,0.0,0.0
Skin,Iron_deficiency_with_and_without_anaemia,160,9635,27,17,44,0.16875,0.10625,0.275
Skin,Irritable_bowel_syndrome,160,2574,10,5,15,0.0625,0.03125,0.09375
Skin,IschemicStroke_MGH,160,826,5,2,7,0.03125,0.0125,0.04375
Skin,Juvenile_arthritis,160,27,0,0,0,0.0,0.0,0.0
Skin,Learning_disability,160,406,0,0,0,0.0,0.0,0.0
Skin,Lichen_planus,160,782,2,2,4,0.0125,0.0125,0.025
Skin,Liver_failure_and_transplant,160,189,0,0,0,0.0,0.0,0.0
Skin,Liver_fibrosis_sclerosis_and_cirrhosis,160,321,2,0,2,0.0125,0.0,0.0125
Skin,Lupus_erythematosus_local_and_systemic,160,170,0,0,0,0.0,0.0,0.0
Skin,Macular_degeneration,160,428,3,5,8,0.01875,0.03125,0.05
Skin,Male_infertility,160,449,3,0,3,0.01875,0.0,0.01875
Skin,Meniere_disease,160,127,1,0,1,0.00625,0.0,0.00625
Skin,Menorrhagia_and_polymenorrhoea,160,5966,14,3,17,0.0875,0.01875,0.10625
Skin,Migraine,160,6105,13,2,15,0.08125,0.0125,0.09375
Skin,Motor_neuron_disease,160,15,0,0,0,0.0,0.0,0.0
Skin,Multiple_sclerosis,160,55,0,0,0,0.0,0.0,0.0
Skin,Myasthenia_gravis,160,19,0,0,0,0.0,0.0,0.0
Skin,Myelodysplastic_syndromes,160,15,0,0,0,0.0,0.0,0.0
Skin,Nasal_polyp,160,830,2,0,2,0.0125,0.0,0.0125
Skin,Neuromuscular_dysfunction_of_bladder,160,769,0,2,2,0.0,0.0125,0.0125
Skin,Non-acute_cystitis,160,230,0,0,0,0.0,0.0,0.0
Skin,Non-alcoholic_fatty_liver_disease_and_steatohepatitis,160,5108,9,13,22,0.05625,0.08125,0.1375
Skin,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome,160,1525,6,5,11,0.0375,0.03125,0.06875
Skin,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary,160,248,4,0,4,0.025,0.0,0.025
Skin,Obesity,160,11839,14,29,43,0.0875,0.18125,0.26875
Skin,Obsessive-compulsive_disorder,160,276,0,1,1,0.0,0.00625,0.00625
Skin,Obstructive_and_reflux_uropathy,160,887,2,2,4,0.0125,0.0125,0.025
Skin,Oesophagitis_and_oesophageal_ulcer,160,3210,15,7,22,0.09375,0.04375,0.1375
Skin,Osteoarthritis_excl_spine,160,7648,30,28,58,0.1875,0.175,0.3625
Skin,Osteoporosis,160,659,4,1,5,0.025,0.00625,0.03125
Skin,Other_anaemias,160,8928,23,23,46,0.14375,0.14375,0.2875
Skin,Other_haemolytic_anaemias,160,328,1,0,1,0.00625,0.0,0.00625
Skin,Other_interstitial_pulmonary_diseases_with_fibrosis,160,216,0,3,3,0.0,0.01875,0.01875
Skin,Other_psychoactive_substance_misuse,160,4852,14,27,41,0.0875,0.16875,0.25625
Skin,Pancreatitis,160,485,1,2,3,0.00625,0.0125,0.01875
Skin,Parkinsons_disease,160,103,0,0,0,0.0,0.0,0.0
Skin,Peptic_ulcer_disease,160,1903,11,5,16,0.06875,0.03125,0.1
Skin,Peripheral_arterial_disease,160,884,5,7,12,0.03125,0.04375,0.075
Skin,Peripheral_venous_and_lymphatic_disease,160,2631,10,9,19,0.0625,0.05625,0.11875
Skin,Personality_disorder,160,1406,4,2,6,0.025,0.0125,0.0375
Skin,Polycystic_ovarian_syndrome,160,2594,3,0,3,0.01875,0.0,0.01875
Skin,Polycythaemia_vera,160,46,0,0,0,0.0,0.0,0.0
Skin,Polymyalgia_Rheumatica,160,136,0,0,0,0.0,0.0,0.0
Skin,Portal_hypertension_and_oesophageal_varices,160,197,2,0,2,0.0125,0.0,0.0125
Skin,Post-traumatic_stress_and_stress-related_disorders,160,5058,11,4,15,0.06875,0.025,0.09375
Skin,Primary_Malignancy_Adult_Solid,160,2321,154,0,154,0.9625,0.0,0.9625
Skin,Primary_Malignancy_All,160,2791,41,0,41,0.25625,0.0,0.25625
Skin,Primary_Malignancy_Blood_and_Lymph,160,515,19,3,22,0.11875,0.01875,0.1375
Skin,Primary_Malignancy_CNS,160,86,18,1,19,0.1125,0.00625,0.11875
Skin,Primary_Malignancy_Digestive,160,534,3,10,13,0.01875,0.0625,0.08125
Skin,Primary_Malignancy_Endocrine,160,164,19,1,20,0.11875,0.00625,0.125
Skin,Primary_Malignancy_Gynaecological,160,364,7,3,10,0.04375,0.01875,0.0625
Skin,Primary_Malignancy_Leukaemia,160,99,4,0,4,0.025,0.0,0.025
Skin,Primary_Malignancy_Lymphoma,160,193,16,2,18,0.1,0.0125,0.1125
Skin,Primary_Malignancy_Male_Genital,160,222,1,2,3,0.00625,0.0125,0.01875
Skin,Primary_Malignancy_Multiple_myeloma_and_malignant_plasma_cell_neoplasms,160,46,0,0,0,0.0,0.0,0.0
Skin,Primary_Malignancy_Oro-pharyngeal,160,79,14,4,18,0.0875,0.025,0.1125
Skin,Primary_Malignancy_Other,160,396,4,36,40,0.025,0.225,0.25
Skin,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue,160,130,128,2,130,0.8,0.0125,0.8125
Skin,Primary_Malignancy_Respiratory,160,151,3,4,7,0.01875,0.025,0.04375
Skin,Primary_Malignancy_Skin,160,160,160,0,160,1.0,0.0,1.0
Skin,Primary_Malignancy_Urinary,160,213,3,4,7,0.01875,0.025,0.04375
Skin,Primary_Malignancy_biliary_tract,160,44,0,0,0,0.0,0.0,0.0
Skin,Primary_Malignancy_bladder,160,164,1,5,6,0.00625,0.03125,0.0375
Skin,Primary_Malignancy_bone_and_articular_cartilage,160,57,16,3,19,0.1,0.01875,0.11875
Skin,Primary_Malignancy_breast,160,437,3,2,5,0.01875,0.0125,0.03125
Skin,Primary_Malignancy_cervical,160,138,2,1,3,0.0125,0.00625,0.01875
Skin,Primary_Malignancy_colorectal_and_anus,160,241,2,5,7,0.0125,0.03125,0.04375
Skin,Primary_Malignancy_kidney_and_ureter,160,182,3,4,7,0.01875,0.025,0.04375
Skin,Primary_Malignancy_liver,160,54,0,0,0,0.0,0.0,0.0
Skin,Primary_Malignancy_lung_and_trachea,160,131,2,2,4,0.0125,0.0125,0.025
Skin,Primary_Malignancy_malignant_melanoma,160,25,24,1,25,0.15,0.00625,0.15625
Skin,Primary_Malignancy_mesothelioma,160,41,1,2,3,0.00625,0.0125,0.01875
Skin,Primary_Malignancy_oesophageal,160,25,1,0,1,0.00625,0.0,0.00625
Skin,Primary_Malignancy_ovarian,160,117,2,1,3,0.0125,0.00625,0.01875
Skin,Primary_Malignancy_pancreatic,160,40,0,0,0,0.0,0.0,0.0
Skin,Primary_Malignancy_prostate,160,196,1,2,3,0.00625,0.0125,0.01875
Skin,Primary_Malignancy_stomach,160,79,1,2,3,0.00625,0.0125,0.01875
Skin,Primary_Malignancy_testicular,160,15,0,0,0,0.0,0.0,0.0
Skin,Primary_Malignancy_thyroid,160,121,17,1,18,0.10625,0.00625,0.1125
Skin,Primary_Malignancy_uterine,160,104,2,1,3,0.0125,0.00625,0.01875
Skin,Psoriasis,160,1804,9,1,10,0.05625,0.00625,0.0625
Skin,Psoriatic_arthropathy,160,160,1,1,2,0.00625,0.00625,0.0125
Skin,Ptosis_of_eyelid,160,199,0,1,1,0.0,0.00625,0.00625
Skin,Pulmonary_hypertension,160,158,1,1,2,0.00625,0.00625,0.0125
Skin,Respiratory_failure,160,767,1,9,10,0.00625,0.05625,0.0625
Skin,Retinal_detachments_and_breaks,160,311,1,1,2,0.00625,0.00625,0.0125
Skin,Retinal_vascular_occlusions,160,241,0,1,1,0.0,0.00625,0.00625
Skin,Rheumatic_valve_dz,160,267,1,2,3,0.00625,0.0125,0.01875
Skin,Rheumatoid_Arthritis,160,1642,6,5,11,0.0375,0.03125,0.06875
Skin,Rosacea,160,736,1,0,1,0.00625,0.0,0.00625
Skin,Sarcoidosis,160,172,0,2,2,0.0,0.0125,0.0125
Skin,Schizophrenia_and_non-organic_psychosis,160,964,4,1,5,0.025,0.00625,0.03125
Skin,Scoliosis,160,290,2,2,4,0.0125,0.0125,0.025
Skin,Seborrheic_dermatitis,160,3544,12,6,18,0.075,0.0375,0.1125
Skin,Secondary_Malignancy_and_metastasis,160,479,5,5,10,0.03125,0.03125,0.0625
Skin,Secondary_Malignancy_and_metastasis_CNS,160,37,0,0,0,0.0,0.0,0.0
Skin,Secondary_polycythaemia,160,64,0,0,0,0.0,0.0,0.0
Skin,Sick_sinus_syndrome,160,42,1,0,1,0.00625,0.0,0.00625
Skin,Sickle-cell_anaemia,160,43,0,0,0,0.0,0.0,0.0
Skin,Sjogrens_disease,160,145,0,0,0,0.0,0.0,0.0
Skin,Sleep_apnoea,160,1320,0,6,6,0.0,0.0375,0.0375
Skin,Somatoform_and_dissociative_disorders,160,4026,10,4,14,0.0625,0.025,0.0875
Skin,Spina_bifida,160,54,2,0,2,0.0125,0.0,0.0125
Skin,Spinal_stenosis,160,879,3,0,3,0.01875,0.0,0.01875
Skin,Spondylolisthesis,160,214,1,0,1,0.00625,0.0,0.00625
Skin,Spondylosis,160,3113,9,11,20,0.05625,0.06875,0.125
Skin,Subarachnoid_haemorrhage,160,130,2,0,2,0.0125,0.0,0.0125
Skin,Subdural_haematoma,160,146,0,1,1,0.0,0.00625,0.00625
Skin,Supraventricular_tachycardia,160,335,1,1,2,0.00625,0.00625,0.0125
Skin,Systemic_sclerosis,160,32,0,0,0,0.0,0.0,0.0
Skin,Thalassaemia,160,419,2,1,3,0.0125,0.00625,0.01875
Skin,Thrombocytopenia_-_primary_secondary_and_other,160,580,2,2,4,0.0125,0.0125,0.025
Skin,Thrombophilia,160,169,0,0,0,0.0,0.0,0.0
Skin,Thyroid_disease,160,4894,14,7,21,0.0875,0.04375,0.13125
Skin,Tinnitus,160,2003,10,9,19,0.0625,0.05625,0.11875
Skin,Trigeminal_neuralgia,160,158,1,0,1,0.00625,0.0,0.00625
Skin,Tuberculosis,160,1840,12,1,13,0.075,0.00625,0.08125
Skin,Type_1_Diabetes,160,660,0,1,1,0.0,0.00625,0.00625
Skin,Type_2_Diabetes,160,13921,44,29,73,0.275,0.18125,0.45625
Skin,Ulcerative_colitis,160,486,1,1,2,0.00625,0.00625,0.0125
Skin,Unspecified_or_Rare_Diabetes,160,12206,35,31,66,0.21875,0.19375,0.4125
Skin,Urinary_Incontinence,160,3540,9,12,21,0.05625,0.075,0.13125
Skin,Urolithiasis,160,2368,6,4,10,0.0375,0.025,0.0625
Skin,Urticaria,160,3722,12,6,18,0.075,0.0375,0.1125
Skin,Venous_thromboembolism,160,997,0,6,6,0.0,0.0375,0.0375
Skin,Visual_impairment_and_blindness,160,1480,7,3,10,0.04375,0.01875,0.0625
Skin,Vitamin_B12_deficiency_with_and_without_anaemia,160,3561,12,14,26,0.075,0.0875,0.1625
Skin,Vitiligo,160,659,2,1,3,0.0125,0.00625,0.01875
Skin,Zollner_GestationalDiabetesMellitus,160,5167,7,3,10,0.04375,0.01875,0.0625
Skin,Secondary_Malignancy_and_metastasis,160,479,5,5,10,0.03125,0.03125,0.0625
Skin,Secondary_Malignancy_and_metastasis_CNS,160,37,0,0,0,0.0,0.0,0.0
Gynaecological,ADHD_and_hyperkinetic_disorders,364,110,0,0,0,0.0,0.0,0.0
Gynaecological,Adrenal_insufficiency_and_Addisons_disease,364,106,1,1,2,0.0027472527472527475,0.0027472527472527475,0.005494505494505495
Gynaecological,Alcohol_dependence_and_related_disease,364,4747,12,11,23,0.03296703296703297,0.03021978021978022,0.06318681318681318
Gynaecological,Allergic_and_chronic_rhinitis,364,14429,77,31,108,0.21153846153846154,0.08516483516483517,0.2967032967032967
